,name,x,y,width,height
392,132_UA3dfTBxij0,0.405000,0.284167,0.310000,0.415000
393,132_UA3dfTBxij0,0.604375,0.349167,0.326250,0.248333
394,132_UA3dfTBxij0,0.505000,0.630833,0.267500,0.271667
395,132_UA3dfTBxij0,0.786875,0.583333,0.356250,0.280000
396,133_AZcM0VPHmxw,0.159375,0.442782,0.216250,0.237676
397,133_AZcM0VPHmxw,0.312500,0.672535,0.287500,0.383803
398,133_AZcM0VPHmxw,0.310625,0.281690,0.203750,0.260563
399,133_AZcM0VPHmxw,0.544375,0.347711,0.278750,0.329225
400,133_AZcM0VPHmxw,0.803125,0.562500,0.291250,0.438380
401,135_nUw7uxjZBjY,0.328338,0.377500,0.465940,0.475000
402,135_nUw7uxjZBjY,0.693460,0.539167,0.416894,0.438333
403,136_0BHyDNMAF4g,0.220000,0.434188,0.325000,0.454701
404,136_0BHyDNMAF4g,0.494375,0.356410,0.368750,0.548718
405,136_0BHyDNMAF4g,0.777500,0.360684,0.227500,0.304274
406,136_0BHyDNMAF4g,0.836250,0.547863,0.265000,0.360684
407,136_0BHyDNMAF4g,0.440000,0.769231,0.167500,0.290598
408,141_099PmS-9Xww,0.191250,0.575000,0.362500,0.366667
409,141_099PmS-9Xww,0.465625,0.344167,0.391250,0.405000
410,141_099PmS-9Xww,0.600625,0.644167,0.283750,0.281667
411,141_099PmS-9Xww,0.843125,0.628333,0.291250,0.380000
412,142__CoYB82W6Hk,0.176875,0.422487,0.196250,0.235094
413,142__CoYB82W6Hk,0.320000,0.242760,0.207500,0.253833
414,142__CoYB82W6Hk,0.528750,0.292164,0.255000,0.332198
415,142__CoYB82W6Hk,0.805625,0.503407,0.278750,0.427598
416,142__CoYB82W6Hk,0.383750,0.752129,0.300000,0.431005
417,143_7Co1JQt6Zac,0.302500,0.479127,0.277500,0.388994
418,143_7Co1JQt6Zac,0.142500,0.724858,0.195000,0.269450
419,143_7Co1JQt6Zac,0.485000,0.745731,0.265000,0.390892
420,143_7Co1JQt6Zac,0.552500,0.412713,0.212500,0.286528
421,143_7Co1JQt6Zac,0.799375,0.500000,0.256250,0.320683
422,143_7Co1JQt6Zac,0.695625,0.773245,0.206250,0.263757
423,144_G-2kFe88yhQ,0.483750,0.485075,0.782500,0.955224
424,144_G-2kFe88yhQ,0.956250,0.142724,0.087500,0.281716
425,145_-0FNPy1xIeY,0.582500,0.486940,0.560000,0.873134
426,146_odtEFw2MtNM,0.295625,0.377500,0.588750,0.751667
427,146_odtEFw2MtNM,0.384375,0.416667,0.396250,0.586667
428,146_odtEFw2MtNM,0.632500,0.332500,0.360000,0.441667
429,147_eDN4yYIkeAs,0.708750,0.462500,0.395000,0.721667
430,147_eDN4yYIkeAs,0.353750,0.510833,0.420000,0.575000
431,148_Q5sVm9VpCR0,0.498889,0.458333,0.904444,0.826667
432,149_jKYzfsZn2nc,0.231875,0.560086,0.231250,0.480687
433,149_jKYzfsZn2nc,0.428125,0.624464,0.253750,0.489270
434,149_jKYzfsZn2nc,0.492500,0.324034,0.340000,0.424893
435,149_jKYzfsZn2nc,0.641250,0.584764,0.227500,0.259657
436,149_jKYzfsZn2nc,0.828750,0.715665,0.285000,0.293991
437,149_jKYzfsZn2nc,0.682500,0.409871,0.212500,0.291845
438,150_8KCnMy0yEqw,0.168125,0.514940,0.271250,0.380478
439,150_8KCnMy0yEqw,0.372500,0.394422,0.197500,0.298805
440,150_8KCnMy0yEqw,0.590625,0.358566,0.266250,0.370518
441,150_8KCnMy0yEqw,0.558750,0.638446,0.185000,0.288845
442,150_8KCnMy0yEqw,0.741250,0.561753,0.197500,0.203187
443,150_8KCnMy0yEqw,0.883125,0.662351,0.181250,0.241036
444,151_QKzgc9MO9LM,0.286962,0.330833,0.270161,0.318333
445,151_QKzgc9MO9LM,0.445565,0.408333,0.143817,0.243333
446,151_QKzgc9MO9LM,0.177419,0.726667,0.266129,0.336667
447,151_QKzgc9MO9LM,0.553091,0.693333,0.358871,0.360000
448,151_QKzgc9MO9LM,0.758065,0.403333,0.411290,0.470000
449,152_uLPPbLUrAro,0.278226,0.328333,0.282258,0.303333
450,152_uLPPbLUrAro,0.445565,0.422500,0.130376,0.265000
451,152_uLPPbLUrAro,0.750672,0.397500,0.399194,0.458333
452,152_uLPPbLUrAro,0.546371,0.674167,0.342742,0.321667
453,152_uLPPbLUrAro,0.176075,0.733333,0.309140,0.363333
454,158_eoGibawlD-A,0.318750,0.326705,0.247500,0.316288
455,158_eoGibawlD-A,0.104375,0.458333,0.186250,0.196970
456,158_eoGibawlD-A,0.428125,0.196970,0.241250,0.178030
457,158_eoGibawlD-A,0.545625,0.471591,0.206250,0.204545
458,158_eoGibawlD-A,0.626875,0.396780,0.178750,0.179924
459,158_eoGibawlD-A,0.858125,0.472538,0.266250,0.331439
460,158_eoGibawlD-A,0.680625,0.776515,0.161250,0.223485
461,158_eoGibawlD-A,0.350625,0.710227,0.351250,0.409091
462,159_nMO_hMm6V4A,0.128750,0.427500,0.180000,0.158333
463,159_nMO_hMm6V4A,0.340000,0.326667,0.245000,0.293333
464,159_nMO_hMm6V4A,0.450625,0.200833,0.233750,0.145000
465,159_nMO_hMm6V4A,0.560625,0.457500,0.196250,0.185000
466,159_nMO_hMm6V4A,0.642500,0.389167,0.172500,0.155000
467,159_nMO_hMm6V4A,0.865625,0.460833,0.256250,0.281667
468,159_nMO_hMm6V4A,0.372500,0.654167,0.340000,0.358333
469,159_nMO_hMm6V4A,0.686875,0.722500,0.163750,0.181667
470,160_JqC6y7SqSUQ,0.622667,0.520463,0.696000,0.923488
471,161_RDqakBMM2xc,0.281333,0.613469,0.474667,0.658672
472,161_RDqakBMM2xc,0.696667,0.619004,0.505333,0.699262
473,162_19HDdc3YjRs,0.167500,0.619167,0.222500,0.278333
474,162_19HDdc3YjRs,0.455000,0.566667,0.317500,0.370000
475,162_19HDdc3YjRs,0.768125,0.595000,0.371250,0.426667
476,162_19HDdc3YjRs,0.691250,0.270000,0.300000,0.223333
477,163_20_3GXoVR-I,0.247776,0.250000,0.261753,0.333333
478,163_20_3GXoVR-I,0.328463,0.607500,0.390089,0.445000
479,163_20_3GXoVR-I,0.632783,0.244167,0.378653,0.275000
480,163_20_3GXoVR-I,0.687421,0.658333,0.444727,0.533333
481,164_AbNeLVZImI8,0.184375,0.374167,0.333750,0.415000
482,164_AbNeLVZImI8,0.508125,0.361667,0.313750,0.330000
483,164_AbNeLVZImI8,0.800000,0.408333,0.360000,0.393333
484,164_AbNeLVZImI8,0.507500,0.724167,0.335000,0.395000
485,165_NZukKejKNjk,0.352500,0.270000,0.320000,0.403333
486,165_NZukKejKNjk,0.698125,0.249167,0.366250,0.435000
487,165_NZukKejKNjk,0.508125,0.715833,0.388750,0.488333
488,168_HXTJN0ckerI,0.520000,0.216667,0.370000,0.380000
489,168_HXTJN0ckerI,0.236250,0.754167,0.385000,0.411667
490,168_HXTJN0ckerI,0.132500,0.539167,0.172500,0.185000
491,168_HXTJN0ckerI,0.366250,0.515000,0.162500,0.196667
492,168_HXTJN0ckerI,0.537500,0.579167,0.220000,0.281667
493,168_HXTJN0ckerI,0.663750,0.713333,0.147500,0.186667
494,168_HXTJN0ckerI,0.708125,0.402500,0.183750,0.235000
495,168_HXTJN0ckerI,0.830625,0.358333,0.176250,0.186667
496,168_HXTJN0ckerI,0.808125,0.568333,0.166250,0.213333
497,169_qqgFJZ8Zt4g,0.164375,0.454167,0.221250,0.468333
498,169_qqgFJZ8Zt4g,0.336875,0.493333,0.146250,0.393333
499,169_qqgFJZ8Zt4g,0.600625,0.425000,0.378750,0.426667
500,169_qqgFJZ8Zt4g,0.868125,0.612500,0.188750,0.421667
501,170_jBcTcvmFzOA,0.391250,0.556285,0.280000,0.575985
502,170_jBcTcvmFzOA,0.621875,0.551595,0.223750,0.450281
503,171_wN-s2yo8YTs,0.318125,0.410833,0.371250,0.655000
504,171_wN-s2yo8YTs,0.711250,0.514167,0.230000,0.501667
505,172_08sblktmD5w,0.322500,0.420833,0.287500,0.385000
506,172_08sblktmD5w,0.467500,0.500833,0.182500,0.275000
507,172_08sblktmD5w,0.659375,0.545000,0.423750,0.536667
508,173_3MzRD90B7gc,0.201875,0.628333,0.261250,0.463333
509,173_3MzRD90B7gc,0.336875,0.648333,0.216250,0.363333
510,173_3MzRD90B7gc,0.381250,0.348333,0.247500,0.293333
511,173_3MzRD90B7gc,0.528125,0.500000,0.186250,0.360000
512,173_3MzRD90B7gc,0.783125,0.481667,0.366250,0.543333
513,174_L6OxtdaoKfQ,0.245000,0.463333,0.435000,0.503333
514,175_BGcpzY5GwUc,0.726875,0.453333,0.391250,0.653333
515,176_RT_Mwc4NiCc,0.538158,0.477153,0.571053,0.778559
516,177_lhFX6dKenM8,0.363158,0.379613,0.463158,0.745167
517,177_lhFX6dKenM8,0.680921,0.602812,0.559211,0.618629
518,178_Dbtzx21v7-8,0.300000,0.282292,0.393846,0.560417
519,178_Dbtzx21v7-8,0.468462,0.702083,0.266154,0.391667
520,178_Dbtzx21v7-8,0.780000,0.215625,0.212308,0.397917
521,178_Dbtzx21v7-8,0.802308,0.629167,0.370769,0.458333
522,179_jfF8TJ9ZlvU,0.235385,0.570292,0.446154,0.827586
523,179_jfF8TJ9ZlvU,0.590769,0.595491,0.286154,0.400531
524,179_jfF8TJ9ZlvU,0.827692,0.489390,0.329231,0.411141
525,180_eZSp7CXrIps,0.371250,0.385802,0.320000,0.664609
526,180_eZSp7CXrIps,0.220625,0.637860,0.181250,0.333333
527,180_eZSp7CXrIps,0.722500,0.446502,0.315000,0.555556
528,180_eZSp7CXrIps,0.765625,0.753086,0.366250,0.362140
529,180_eZSp7CXrIps,0.133125,0.374486,0.193750,0.366255
530,181_42srgvDitnE,0.133750,0.376543,0.202500,0.353909
531,181_42srgvDitnE,0.371875,0.390947,0.311250,0.658436
532,181_42srgvDitnE,0.218750,0.633745,0.180000,0.341564
533,181_42srgvDitnE,0.718125,0.445473,0.321250,0.553498
534,181_42srgvDitnE,0.790625,0.756173,0.311250,0.355967
535,184_iR7oC00gcis,0.308125,0.391667,0.321250,0.460000
536,184_iR7oC00gcis,0.251250,0.710000,0.447500,0.440000
537,184_iR7oC00gcis,0.820625,0.643333,0.266250,0.433333
538,184_iR7oC00gcis,0.749375,0.332500,0.186250,0.331667
539,184_iR7oC00gcis,0.598125,0.440833,0.186250,0.355000
540,184_iR7oC00gcis,0.515625,0.229167,0.208750,0.245000
541,185_B7uhOxeFyjc,0.498125,0.496667,0.993750,0.990000
542,189_oO59OT88LQw,0.273750,0.515833,0.475000,0.488333
543,189_oO59OT88LQw,0.688125,0.532500,0.328750,0.585000
544,190_qDzeyg_X_Ek,0.255000,0.530833,0.417500,0.835000
545,190_qDzeyg_X_Ek,0.708125,0.496667,0.358750,0.876667
546,191_PQGCrB3DUtU,0.233750,0.584167,0.437500,0.438333
547,191_PQGCrB3DUtU,0.757500,0.461667,0.427500,0.483333
548,192_BzHJpkSY3S8,0.520651,0.504167,0.948686,0.991667
549,193_4lmqybsoM7M,0.242178,0.526756,0.439299,0.658863
550,193_4lmqybsoM7M,0.644556,0.477425,0.443054,0.857860
551,194_T28G7rXl90k,0.638471,0.522500,0.424812,0.695000
552,195_tt42s3sdCeM,0.316875,0.551595,0.366250,0.709193
553,195_tt42s3sdCeM,0.740625,0.351782,0.343750,0.399625
554,196_45lLGE7jhQQ,0.396875,0.348030,0.326250,0.519700
555,196_45lLGE7jhQQ,0.261875,0.670732,0.316250,0.508443
556,196_45lLGE7jhQQ,0.594375,0.666041,0.358750,0.521576
557,196_45lLGE7jhQQ,0.779375,0.247655,0.308750,0.390244
558,197_dhTkcAl_pqI,0.276875,0.468105,0.338750,0.519700
559,197_dhTkcAl_pqI,0.546875,0.541276,0.178750,0.365854
560,197_dhTkcAl_pqI,0.736875,0.577861,0.223750,0.393996
561,198_jLH5F9vATlY,0.220000,0.634146,0.210000,0.363977
562,198_jLH5F9vATlY,0.407500,0.642589,0.215000,0.380863
563,198_jLH5F9vATlY,0.687500,0.524390,0.342500,0.639775
564,199_ZkDNpvlK-JU,0.207500,0.502814,0.125000,0.172608
565,199_ZkDNpvlK-JU,0.330000,0.573171,0.157500,0.350844
566,199_ZkDNpvlK-JU,0.491250,0.570356,0.212500,0.412758
567,199_ZkDNpvlK-JU,0.701250,0.472795,0.325000,0.626642
568,200_lzBLvVEbc88,0.791875,0.653333,0.266250,0.370000
569,200_lzBLvVEbc88,0.786875,0.327500,0.351250,0.418333
570,200_lzBLvVEbc88,0.525625,0.531667,0.313750,0.380000
571,200_lzBLvVEbc88,0.263125,0.581667,0.196250,0.203333
572,200_lzBLvVEbc88,0.120000,0.642500,0.160000,0.215000
573,200_lzBLvVEbc88,0.334375,0.731667,0.261250,0.243333
574,201_gNJ6hT6ZYPA,0.182857,0.540952,0.354286,0.544762
575,201_gNJ6hT6ZYPA,0.432143,0.361905,0.352857,0.460952
576,201_gNJ6hT6ZYPA,0.452143,0.591429,0.201429,0.280000
577,201_gNJ6hT6ZYPA,0.627143,0.555238,0.157143,0.272381
578,201_gNJ6hT6ZYPA,0.760714,0.419048,0.281429,0.243810
579,201_gNJ6hT6ZYPA,0.893571,0.592381,0.210000,0.274286
580,202_b_NiIL4feKE,0.785000,0.464762,0.418571,0.681905
581,203_x1TWCOfqMBo,0.495888,0.490833,0.909539,0.941667
582,204_1yPxEMxH2KM,0.501875,0.507187,0.983750,0.985626
583,205_0z5KDFs-qhE,0.203750,0.556667,0.390000,0.510000
584,205_0z5KDFs-qhE,0.556875,0.534167,0.348750,0.361667
585,205_0z5KDFs-qhE,0.825625,0.540000,0.348750,0.520000
586,206_W3JvSvV8oF8,0.254375,0.667500,0.206250,0.288333
587,206_W3JvSvV8oF8,0.478125,0.716667,0.273750,0.363333
588,210_ofSDYeKXBgg,0.575625,0.349167,0.491250,0.658333
589,210_ofSDYeKXBgg,0.439375,0.706667,0.271250,0.350000
590,211_2k-2vImOD5g,0.184375,0.379167,0.261250,0.281667
591,211_2k-2vImOD5g,0.364375,0.588333,0.246250,0.300000
592,211_2k-2vImOD5g,0.468125,0.375833,0.258750,0.315000
593,211_2k-2vImOD5g,0.591875,0.255000,0.206250,0.216667
594,211_2k-2vImOD5g,0.656250,0.442500,0.162500,0.275000
595,211_2k-2vImOD5g,0.753750,0.559167,0.137500,0.241667
596,211_2k-2vImOD5g,0.848125,0.586667,0.191250,0.356667
597,211_2k-2vImOD5g,0.753125,0.353333,0.096250,0.206667
598,212_5OfpZPcNMsQ,0.218125,0.395000,0.276250,0.316667
599,212_5OfpZPcNMsQ,0.504375,0.330833,0.291250,0.341667
600,212_5OfpZPcNMsQ,0.418125,0.624167,0.291250,0.345000
601,212_5OfpZPcNMsQ,0.806875,0.314167,0.283750,0.318333
602,212_5OfpZPcNMsQ,0.753125,0.499167,0.216250,0.291667
603,212_5OfpZPcNMsQ,0.870625,0.619167,0.198750,0.275000
604,213_o8ynZBRKBSE,0.315000,0.418296,0.357500,0.470670
605,213_o8ynZBRKBSE,0.513750,0.619413,0.290000,0.431564
606,213_o8ynZBRKBSE,0.742500,0.649441,0.407500,0.564246
607,213_o8ynZBRKBSE,0.196250,0.132682,0.390000,0.262570
608,213_o8ynZBRKBSE,0.094375,0.335196,0.186250,0.472067
609,218_sPsKAjGV2KQ,0.485625,0.543333,0.533750,0.773333
610,220_I8E1f8DllPQ,0.276875,0.675833,0.493750,0.648333
611,220_I8E1f8DllPQ,0.736875,0.553333,0.486250,0.893333
612,222_g34Gad-5kvw,0.171250,0.665725,0.242500,0.532957
613,222_g34Gad-5kvw,0.401250,0.548964,0.235000,0.559322
614,222_g34Gad-5kvw,0.733750,0.473635,0.250000,0.638418
615,223_wumkOIF3UWc,0.190625,0.325833,0.253750,0.285000
616,223_wumkOIF3UWc,0.223125,0.597500,0.273750,0.368333
617,223_wumkOIF3UWc,0.278125,0.840833,0.318750,0.251667
618,223_wumkOIF3UWc,0.345000,0.374167,0.187500,0.181667
619,223_wumkOIF3UWc,0.781875,0.317500,0.251250,0.331667
620,223_wumkOIF3UWc,0.714375,0.595833,0.196250,0.268333
621,224_4KylSS5Ixv4,0.651250,0.357500,0.312500,0.395000
622,224_4KylSS5Ixv4,0.436875,0.515833,0.226250,0.328333
623,224_4KylSS5Ixv4,0.271250,0.365000,0.270000,0.473333
624,224_4KylSS5Ixv4,0.573750,0.654167,0.157500,0.208333
625,225_Phk-fNS-IA4,0.325000,0.428333,0.272500,0.250000
626,225_Phk-fNS-IA4,0.545000,0.372500,0.222500,0.285000
627,225_Phk-fNS-IA4,0.808125,0.334167,0.201250,0.298333
628,225_Phk-fNS-IA4,0.499375,0.535000,0.191250,0.226667
629,225_Phk-fNS-IA4,0.822500,0.594167,0.255000,0.251667
630,225_Phk-fNS-IA4,0.773125,0.778333,0.211250,0.276667
631,225_Phk-fNS-IA4,0.576250,0.741667,0.142500,0.206667
632,226_0du5e8k_cCA,0.306875,0.618214,0.498750,0.619965
633,226_0du5e8k_cCA,0.491875,0.491243,0.333750,0.316988
634,226_0du5e8k_cCA,0.774375,0.465849,0.373750,0.753065
635,227_NCqx8iqn7CM,0.280000,0.637153,0.447500,0.565972
636,227_NCqx8iqn7CM,0.567500,0.297743,0.465000,0.376736
637,227_NCqx8iqn7CM,0.703125,0.712674,0.381250,0.526042
638,228_2SjHadDRW6o,0.506485,0.464167,0.844358,0.811667
639,229_jjRL4DOwZ5E,0.381429,0.183810,0.308571,0.321905
640,229_jjRL4DOwZ5E,0.662143,0.507619,0.375714,0.710476
641,229_jjRL4DOwZ5E,0.871429,0.692381,0.231429,0.420952
642,229_jjRL4DOwZ5E,0.486429,0.489524,0.238571,0.342857
643,229_jjRL4DOwZ5E,0.225000,0.572381,0.375714,0.561905
644,230_3LvVAPLp6L0,0.556250,0.519167,0.315000,0.511667
645,230_3LvVAPLp6L0,0.897500,0.504167,0.195000,0.351667
646,230_3LvVAPLp6L0,0.105000,0.591667,0.190000,0.280000
647,230_3LvVAPLp6L0,0.254375,0.526667,0.126250,0.243333
648,230_3LvVAPLp6L0,0.346250,0.551667,0.062500,0.140000
649,231_mbO8yIS4zLg,0.226250,0.476667,0.182500,0.353333
650,231_mbO8yIS4zLg,0.672500,0.314167,0.432500,0.515000
651,231_mbO8yIS4zLg,0.520625,0.790000,0.276250,0.300000
652,232_A3UtACZdnHs,0.226250,0.475265,0.182500,0.353357
653,232_A3UtACZdnHs,0.672500,0.315371,0.432500,0.514134
654,232_A3UtACZdnHs,0.520625,0.789753,0.276250,0.300353
655,234_zmA1s9doMpg,0.544375,0.272500,0.321250,0.395000
656,234_zmA1s9doMpg,0.283750,0.429167,0.305000,0.248333
657,234_zmA1s9doMpg,0.165000,0.626667,0.257500,0.293333
658,234_zmA1s9doMpg,0.780625,0.604167,0.188750,0.231667
659,234_zmA1s9doMpg,0.589375,0.796667,0.248750,0.260000
660,234_zmA1s9doMpg,0.427500,0.666667,0.197500,0.236667
661,234_zmA1s9doMpg,0.811875,0.364167,0.171250,0.238333
662,234_zmA1s9doMpg,0.883125,0.509167,0.131250,0.158333
663,234_zmA1s9doMpg,0.662500,0.489167,0.177500,0.181667
664,235_dbNF2km85bQ,0.730625,0.327273,0.416250,0.469697
665,235_dbNF2km85bQ,0.891875,0.600758,0.216250,0.210606
666,235_dbNF2km85bQ,0.811250,0.758333,0.185000,0.156061
667,235_dbNF2km85bQ,0.373750,0.535606,0.415000,0.301515
668,235_dbNF2km85bQ,0.186250,0.778788,0.315000,0.339394
669,235_dbNF2km85bQ,0.558125,0.837879,0.273750,0.284848
670,235_dbNF2km85bQ,0.801875,0.909848,0.268750,0.180303
671,236_ZfqRxKn6JPQ,0.691875,0.347092,0.303750,0.446529
672,236_ZfqRxKn6JPQ,0.623125,0.699812,0.286250,0.416510
673,236_ZfqRxKn6JPQ,0.345000,0.248593,0.377500,0.388368
674,236_ZfqRxKn6JPQ,0.318750,0.624765,0.330000,0.409006
675,237_y2JGdND-zxI,0.617500,0.278333,0.307500,0.423333
676,237_y2JGdND-zxI,0.752500,0.581667,0.340000,0.480000
677,237_y2JGdND-zxI,0.293750,0.265833,0.407500,0.308333
678,237_y2JGdND-zxI,0.278750,0.607500,0.372500,0.435000
679,238_I1p90MwfEEw,0.831875,0.568333,0.336250,0.410000
680,238_I1p90MwfEEw,0.514375,0.325000,0.396250,0.276667
681,238_I1p90MwfEEw,0.163125,0.542500,0.308750,0.358333
682,238_I1p90MwfEEw,0.476875,0.629167,0.341250,0.361667
683,239_d0K6BT5Ofi0,0.361250,0.475000,0.712500,0.946667
684,240_dHmH11hDvVw,0.495000,0.579167,0.717500,0.841667
685,246_tQ0l4dHZpYo,0.523750,0.523540,0.380000,0.572505
686,248_pfA8TB0DXWQ,0.458125,0.431262,0.258750,0.463277
687,250_pIIURj24et0,0.520000,0.314639,0.312500,0.477186
688,250_pIIURj24et0,0.795000,0.519962,0.292500,0.435361
689,250_pIIURj24et0,0.236875,0.405894,0.188750,0.309886
690,250_pIIURj24et0,0.197500,0.686312,0.212500,0.292776
691,250_pIIURj24et0,0.444375,0.717681,0.188750,0.321293
692,250_pIIURj24et0,0.616250,0.766160,0.195000,0.361217
693,251_J9uSJkkBULQ,0.451875,0.457627,0.453750,0.670433
694,252_uEn0Km_2x2E,0.276875,0.454373,0.183750,0.323194
695,252_uEn0Km_2x2E,0.538750,0.352662,0.307500,0.439163
696,252_uEn0Km_2x2E,0.830000,0.494297,0.282500,0.410646
697,252_uEn0Km_2x2E,0.681250,0.742395,0.177500,0.332700
698,252_uEn0Km_2x2E,0.510000,0.702471,0.187500,0.287072
699,252_uEn0Km_2x2E,0.104375,0.568441,0.186250,0.304183
700,252_uEn0Km_2x2E,0.253750,0.737643,0.192500,0.254753
701,253_jmcTPsz6R8M,0.497500,0.474432,0.737500,0.937500
702,254_RpnG0Oh4QHQ,0.320625,0.362524,0.291250,0.483992
703,254_RpnG0Oh4QHQ,0.853125,0.479284,0.293750,0.506591
704,254_RpnG0Oh4QHQ,0.594375,0.232580,0.291250,0.461394
705,254_RpnG0Oh4QHQ,0.521250,0.700565,0.302500,0.485876
706,255_up0-lzcJ2ko,0.553750,0.513410,0.465000,0.670498
707,255_up0-lzcJ2ko,0.311250,0.853448,0.270000,0.293103
708,255_up0-lzcJ2ko,0.160625,0.326628,0.318750,0.649425
709,258_ul28IUG3yzo,0.606352,0.254167,0.654357,0.491667
710,258_ul28IUG3yzo,0.686115,0.697500,0.627770,0.605000
711,258_ul28IUG3yzo,0.217134,0.640833,0.425406,0.598333
712,259_xxE43FXkYl0,0.201299,0.539931,0.350649,0.503472
713,259_xxE43FXkYl0,0.466234,0.560764,0.335065,0.638889
714,259_xxE43FXkYl0,0.783117,0.622396,0.392208,0.546875
715,260_ZYqqI8S9RgY,0.292500,0.545075,0.517500,0.716194
716,260_ZYqqI8S9RgY,0.746875,0.542571,0.503750,0.681135
717,263_qsdFzBa2KLo,0.313125,0.495000,0.456250,0.740000
718,263_qsdFzBa2KLo,0.591875,0.683333,0.253750,0.366667
719,263_qsdFzBa2KLo,0.785000,0.465833,0.262500,0.441667
720,264_8yriJPMZB9s,0.315000,0.509167,0.462500,0.755000
721,264_8yriJPMZB9s,0.582500,0.677500,0.270000,0.381667
722,264_8yriJPMZB9s,0.782500,0.451667,0.272500,0.450000
723,265_l_IPS1uSzag,0.517500,0.503333,0.817500,0.993333
724,268_r3Vr5vI_1Dk,0.275625,0.540000,0.371250,0.490000
725,268_r3Vr5vI_1Dk,0.664375,0.431667,0.416250,0.736667
726,269_WpXmhjgjIeQ,0.520000,0.485000,0.960000,0.722500
727,270_Js1q2S-fR_Y,0.195625,0.487500,0.336250,0.518333
728,270_Js1q2S-fR_Y,0.412500,0.293333,0.215000,0.353333
729,270_Js1q2S-fR_Y,0.646875,0.352500,0.253750,0.441667
730,270_Js1q2S-fR_Y,0.833750,0.595000,0.282500,0.593333
731,271_qiHGRZv0YVE,0.138750,0.618868,0.200000,0.358491
732,271_qiHGRZv0YVE,0.351250,0.349057,0.365000,0.486792
733,271_qiHGRZv0YVE,0.622500,0.330189,0.280000,0.392453
734,271_qiHGRZv0YVE,0.818125,0.488679,0.278750,0.550943
735,271_qiHGRZv0YVE,0.525000,0.658491,0.272500,0.320755
736,272_r-A9DMTwWoM,0.313750,0.575047,0.375000,0.437148
737,272_r-A9DMTwWoM,0.695000,0.535647,0.370000,0.587242
738,274__ziwQkwhc9Y,0.313750,0.564728,0.412500,0.570356
739,274__ziwQkwhc9Y,0.600625,0.784240,0.463750,0.431520
740,274__ziwQkwhc9Y,0.790625,0.369606,0.363750,0.581614
741,275_v_WFr722NZw,0.242500,0.446529,0.350000,0.502814
742,275_v_WFr722NZw,0.610625,0.459662,0.406250,0.525328
743,277_RuUjCy9vjbw,0.526250,0.364739,0.385000,0.472015
744,277_RuUjCy9vjbw,0.766250,0.874067,0.260000,0.236940
745,277_RuUjCy9vjbw,0.804375,0.632463,0.198750,0.313433
746,277_RuUjCy9vjbw,0.856875,0.327425,0.146250,0.300373
747,277_RuUjCy9vjbw,0.271875,0.346082,0.131250,0.281716
748,277_RuUjCy9vjbw,0.199375,0.238806,0.273750,0.328358
749,277_RuUjCy9vjbw,0.098750,0.422575,0.110000,0.307836
750,277_RuUjCy9vjbw,0.238125,0.700560,0.186250,0.375000
751,277_RuUjCy9vjbw,0.385625,0.752799,0.206250,0.360075
752,278_ERN3RcCthEE,0.519375,0.477612,0.626250,0.757463
753,278_ERN3RcCthEE,0.618750,0.145522,0.305000,0.287313
754,278_ERN3RcCthEE,0.963750,0.750933,0.072500,0.434701
755,278_ERN3RcCthEE,0.945625,0.255597,0.108750,0.462687
756,278_ERN3RcCthEE,0.053125,0.626866,0.103750,0.537313
757,279_RBEJD6OEoN8,0.476250,0.426306,0.470000,0.703358
758,279_RBEJD6OEoN8,0.303750,0.587687,0.190000,0.630597
759,279_RBEJD6OEoN8,0.592500,0.634328,0.227500,0.570896
760,280_7Kicl914hsg,0.549375,0.469216,0.808750,0.621269
761,280_7Kicl914hsg,0.425000,0.178172,0.440000,0.352612
762,280_7Kicl914hsg,0.089375,0.206157,0.176250,0.408582
763,281_aj5i2CFRn3A,0.511875,0.536381,0.891250,0.628731
764,283_FhccKEJ8eSk,0.250625,0.558429,0.341250,0.568966
765,283_FhccKEJ8eSk,0.501875,0.661877,0.343750,0.630268
766,283_FhccKEJ8eSk,0.825000,0.506705,0.222500,0.365900
767,283_FhccKEJ8eSk,0.602500,0.202107,0.282500,0.308429
768,285_mkF1IH-4Kjo,0.323125,0.541353,0.363750,0.687970
769,285_mkF1IH-4Kjo,0.683750,0.432331,0.342500,0.522556
770,291_eDhembSur-I,0.643750,0.517500,0.457500,0.628333
771,291_eDhembSur-I,0.180625,0.360833,0.358750,0.558333
772,293_t8wDKWTsd1s,0.286875,0.580675,0.298750,0.542214
773,294_kPCOGW3Y_Ak,0.542017,0.452500,0.915966,0.901667
774,295_XnEim062dfY,0.287500,0.500880,0.342500,0.691901
775,295_XnEim062dfY,0.661875,0.372359,0.383750,0.434859
776,296_GJgPIfvsVE4,0.418750,0.275000,0.405000,0.383333
777,296_GJgPIfvsVE4,0.768125,0.520000,0.348750,0.470000
778,296_GJgPIfvsVE4,0.201250,0.725833,0.250000,0.321667
779,296_GJgPIfvsVE4,0.365000,0.705833,0.220000,0.325000
780,297_x9H3BarW50w,0.404667,0.372934,0.276000,0.369835
781,297_x9H3BarW50w,0.844667,0.511364,0.238667,0.394628
782,297_x9H3BarW50w,0.657333,0.536157,0.205333,0.440083
783,297_x9H3BarW50w,0.522667,0.625000,0.216000,0.431818
784,297_x9H3BarW50w,0.316667,0.701446,0.174667,0.349174
